recipe_id,title,category,ingredients_cleaned
9bebcbaf94f442deb0c4b2b4406c7457,Opor Ayam Kuah Susu,ayam,"ayam , bawang merah , bawang putih , cabe merah , cabe rawit merah utuh , kemiri , kunyit , jahe , daun salam , biji ketumbar , jinten , lada , garam , gula pasir , kaldu bubuk ayam , susu cair ultra low fat , air mateng"
1860563dfae84e5f9633c2cb87a2aca6,Ayam Krispy Sambal Matah,ayam,"ayam krispy , paha atas ayam , tepung bumbu merek , telur ayam , jeruk nipis , garam , merica , penyedap , sambal matah , bawang merah , cabe rawit , terasi , minyak goreng , jeruk nipis , garam , gula , penyedap"
41aad4959dc7442e9f6c169d2285b86c,Ayam Suwir Sambal Matah,ayam,"ayam , bawang merah , cabai merah , cabai rawit , terasi abc dibakar haluskan , daun jeruk , serai , jeruk limau , garam , gula , penyedap , minyak menumis"
6160f6f869264784b14df9f3ac65eaac,Ayam Brokoli Saus Teriyaki,ayam,"dada ayam , brokoli , bawang bombai , bawang putih , bawang merah , cabe merah , cabe rawit ijo , pake cabe rawit pedas gk , saos teriyaki saori , saos tiram , royco , gula , garam"
57ef4db244c34fca8a44a1bb1adc9aaa,Ayam Kfc Ala Nr,ayam,"tepung roti , tepung bumbu sajiku , telur , ayam , air es , garam , lada , ltr myk grg"
dbee2af5c2584622b3555923836f01bd,Karii Ayam Simple,ayam,"dada ayam potong dadu , wortel potong dadu , kentang potong dadu , kol , bumbu halus , bawang merah , bawang putih , kemiri , jahe , ketumbar , cabe rawit , cabe merah , kunyit , santan cair , kaldu bubuk , garam , gula lada"
75fab25459964d89b724dbe3430069f8,Ayam Kampung Santan ( Krebek Kuning ),ayam,"ayam kampung , bumbu halus , bawang merah , bawang putih , kemiri , cabe merah tambahin , jahe kunyit , bumbu pelengkap , serai geprek , daun salam , cabe rawit biarkan utuh , lengkuas , garam gula , asam jawa , air kaldu"
a3155b5521d342e5be2c721db314bb48,Risol Sayuran + Daging Ayam,ayam,"kulit , terigu , sagu , telur kocok , air , isian , potong daging ayam , potong wortel , kentang potong , goreng dl , daun bawang , bamer , bawang putih , royco , lada , garam , gula , tambahan , telur , tepung panir"
4be9b53188744b538b5b1500e775606f,Soto Ayam Kediri,ayam,"ayam ayam kampung enak , ceker tulang , batang daun bawang , serai , daun salam , daun jeruk , lengkuas , santan suka santan kental kuahnya , penyedap , garam , pelengkap , batang daun sledri cincang halus , kol halus , tauge kecambah kacang hijau , kentang tipis tipis goreng kering , tahu goreng , tipis , tomat potong , bawang goreng taburan , kecap manis , bumbu halus , bawang merah , bawang putih , kunyit , jahe , kencur , merica , ketumbar , kemiri"
5cf7bd6925784041af915b82141225e2,Ayam Rica Crispy,ayam,"fillet ayam , tepung maizena , tepung terigu , telur , bawang putih cincang , bawang bombai , cabai rawit merah tipis , tomat , batang daun bawang , saus cabai , saus tomat , saus tiram , minyak wijen , air , air jeruk nipis marinasi ayam , garam , gula , merica"
39308a9496b74b759f69e55b495c8239,Ayam Mentega,ayam,"sayap ayam , bawang merah , bawang putih , cabai merah , laos , merica , gula , garam , saos tiram , mentega , daun bawang , kecap manis"
df29188b2dd9419e8216e9fea232acfb,Ayam Ungkep Bumbu Kuning,ayam,"potong ayam , bumbu halus , bawang merah , bawang putih , jahe , kunyit , kencur , laos , biji ketumbar , lada , bumbu pelengkap , daun jeruk , daun salam , serai , garam , air"
f749725d628643b6833766aab7a43087,Ayam Kecap Pedas,ayam,"ayam , bawang putih , cabe gendot , cabe rawit domba ditambah , saos cabe botol pake merk indofood , kecap manis , garam , gula , merica"
6fd4e05f21164ce7b1aa96b02f73bc24,Ayam Geprek,ayam,"potong ayam , tepung bumbu ayam , garam , biji bawang merah , biji bawang putih , air , lombok prawit biji"
6a8a6be0aad8422cb788085de5395884,Chicken Wings Cola,ayam,"potong sayap ayam , potong , coca cola , pasta tomat ato saos tomat , bawang putih , cincang halus , jahe , geprek , garam , gula pasir merica , suka pedas , ditambah cabai bubuk ato saos sambel"
49a04318132047fd90f3288d2cda31b6,Ayam Suir Kecap,ayam,"ayam , kecap manis pake kecap bangau lbih kental , empela ayam , cabe rawit , cabe merah iria tipis , bawang merah , bawang putih , bawang bombai tipis , kemiri , lada , penyedap ayam , serai , daun salam , tomat tipis , garam , minyak utk menumis"
92fef0ffaa5d4a9994f99af74ba3bf9a,Suwir Ayam Balado,ayam,"ayam , bawang putih , bawang merah , cabai merah , daun jeruk , garam , gula , penyedap royko ayam or masako ayam"
650c8564f84e4a92827adb97058ef6a8,Mie Ayam Abang,ayam,"ayam kecap , potong dada ayam , potong dadu , lengkuas , geprek , jahe , geprek , daun salam , daun jeruk , kecap manis , gula pasir , garam , bumbu halus ayam kecap , bawang merah , bawang putih , merica , kunyit bubuk giling , biji ketumbar , kemiri , serai , ambil putihnya , minyak ayam , minyak goreng , bawang putih , kulit ayam , kuah , air , tulang ayam , garam , daun bawang , sambal , cabe rawit merah , cabe merah keriting , bawang putih , garam , pelengkap , porsi mie , rebus , sawi , potong & rebus , daun bawang , saos sambal belibis"
18eda60aad7543d2acab7a325135e470,Bubur Ayam Bumbu Kuning,ayam,"bubur , beras , air , santan kara , daun salam , serai geprek , garam , bumbu kuning , bawang merah , bawang putih , jahe , kemiri , serai geprek , kunyit , garam , merica , kaldu bubuk , air , minyak menumis , pelengkap , ayam suwir , bawang goreng , seledri , kerupuk bawang"
201c56e9735c49e7b1aed3d40d58c3c4,Pentol Ayam Bumbu Kecap,ayam,"ayam , bawang merah , bawang putih , garam , gula , masako , telur ayam , tepung kanji , daun sop , lombok merah , lombok hijau , pala , ketumbar , blue band menumis , kecap manis , tomat , air"
475672526d40431f91281430403313d8,Germasem Ayam Kampung,ayam,"ayam kampung , bawang merah , bawang putih , kemiri , cabe , cabe rawit cengek , merica bubuk , jahe , lengkuas laos , daun salam , daun jeruk , serai digeprek , tomat , gula pasir , garam , penyedap suka"
47303a982cb948a4bc78280ff1cb73d5,Sup Ayam Brokoli,ayam,"bonggol brokoli , sayap ayam , batang wortel , potong , kentang , potong dadu , batang seledri , batang daun bawang , bawang merah , bawang putih , garam bubuk"
d479277be3b54492b01b72a1897b1c04,Ayam Bumbu Kuning,ayam,"ayam , bersihkan , serai , memarkan , lengkuas , memarkan , daun salam , daun jeruk , air , bumbu halus , bawang putih , bawang merah , jahe , bakar sebentar , kunyit , bakar sebentar , kemiri , bakar sebentar , ketumbar , garam , gula , merica , minyak menumis"
2302f7b9009943f8970b6cab59f4b304,Sambal Ayam Gecok Sederhana,ayam,"ayam goreng me paha , sambal , cabe rawit , bawang putih , bawang merah , jeruk limo , tomat me tomat cherry , royco , gula , penyedap"
841ca046966540b88faa38cadd979921,Kuah Soto Ayam Simple,ayam,"bumbu halus , bawang putih , ketumbar , lada , kemiri , kunyit , ayam dada , potong , salam , daun jeruk ditambah jg bs kalo anak suka bau na , serai geprek , jahe , batang daun bawang seledri potong , bawang goreng , garam kaldu bubuk , gayung air utk merebus , minyak utk menumis bumbu"
4f28c1718de64be693d146943ee7304d,Ayam Serundeng,ayam,"ayam potong , kelapa parut , daun salam , bumbu halus , kunyit , lengkuas , bawang merah , bawang putih , kemiri , ketumbar , garam , air minyak goreng"
28eeba58aab44c3cb82b85f77c9400e8,Kare Ayam,ayam,"ayam , santan kental , air , daun jeruk , serai , memarkan , royco ayam , gula , bumbu halus , bawang merah , bawang putih , kemiri , ketumbar , kunyit , jahe , merica bubuk , garam"
a58a3c135d214750ad64f60437493768,Ayam Jamur Lada Hitam,ayam,"ayam fillet , jamur kancing , brokoli , bawang bombai , lada , kecap manis , saus tiram , saus sambal , kecap asin , garam , gula , jahe , tepung maizena larutkan air , bawang putih cincang halus , air"
37ffb3876c1649c4a101cf6d857bcfec,Ayam Geprek Bensu,ayam,"ayam , tepung sasa kentucky , telur , bumbu halus , bawang putih , merica , garam , penyedap m c , minyak goreng , bumbu sambel , cabai krting merah no rawit anak ikutan makan jg , bawang putih , tomat , garam , gula"
34939f5027474232a83fc3fde8457e3a,Ayam Goreng Serundeng,ayam,"ayam potong , kelapa parut , bsk royko bumbu ayam goreng , kunyit , laja , daun salam , serai , bawang putih , bawang merah , lemon , garam"
4c9cc7a0bea84b568f6624fa72f4d56e,Ayam Kfc Kw By Queen,ayam,"ayam potong , bawang putih , garam , royco , merica , tepung tapioka , tepung terigu , telur kocok"
85c0b7aeff584dbaa1b9223971486d33,Soto Ayam,ayam,"daging ayam dadanya yaa , kol , tomat , bihun pake ngga , bawang daun , laos lengkuas jempol potong trus geprek , serai , daun salam , daun jeruk , jeruk nipis , masako ayam , garam , micin , bumbu halus , bawang merah , bawang putih , kunyit , merica , kemiri"
d02ce615f0f7444386e2c65860fa26ae,Ayam Lodoh Ala Uti,ayam,"ayam kampung , bamer enak , bawang putih , lombok , jahe , laos , kencur , kunyit , serai , daun salam , daun jeruk , cabe rawit putih , ketumbar , jinten , lada putih , gula , garam , santan kelapa"
e6e51fd38310407892007555c5567fd1,Chiken Krispi Simple,ayam,"daging ayam , tepung terigu , telor ayam , bawang putih , garam , lada , ketumbar , minyak goreng"
e9aa722e89ee4b2f9350fdadf831afcf,Tongseng Ayam Praktis,ayam,"ayam , kol , cabai rawit , tangkai daun bawang , bumbu , bawang putih , bawang merah , daun jeruk , laos geprek , kunyit , jahe , serai , santan sasa instan , garam , gula pasir , royco , lada , kecap & air"
377ce5afa6a140159313b8e0d17929f8,Chicken Garlic Super Gampang,ayam,"ayam potong , bungkul bawang putih , bawang putih bubuk , garam , lada , biji ketumbar , minyak wijen , saus tiram"
9082f556937441539095170a900b16e8,Mie Ayam Rica Rica,ayam,"ayam dipotong potong , bawang putih , bawang merah , cabai rawit , kemiri , daun jeruk , minyak , kecap , mie , mie ayam , kecap asin"
07a99e67d4b34757b4ce94a37e6b6a5b,Bakso Ayam,ayam,"daging ayam , tepung sagu , air , bawang putih , lada , garam , r o , pelengkap , mie , daun bawang , seledri , bumbu kuah , bawang putih , bamer , lada , air '' , tetelan tulang ayam"
20fe054e7221471db6d29af78b1ed5ff,Mie Ayam Solo,ayam,"mie telur mie telur cap ayam , dada ayam , minyak , garam , merica , bumbu ayam dihaluskan , bawang merah , bawang putih , biji ketumbar , kemiri minyak , kunyit , minyak wijen , bumbu ayam pelengkap , jahe , lengkuas , serai , gula merah , kecap manis , daun salam , daun jeruk , pendamping , bakso , kerupuk pangsit , sawi , daun bawang , bawang goreng , sambal"
046f124e196449cf848a5df995dc00d9,Ayam Cabai Hijau,ayam,"ayam , bumbu ungkep , bawang putih , jahe , laos , kunyit , ketumbar , garam , gula , penyedap bumbu ungkep duhaluskan , serai digeprek , daun jeruk , daun salam , sambal hijau , cabai hijau , cabaim rawit hijau , bawang merah , bawang putih , daun jeruk , garam , gula , penyedap haluskan"
92d2f1317c294a4a8804d5e00f610425,Ayam Ukep,ayam,"ayam potong , bumbu ukep , daun jeruk , daun salam , serai geprek , biji ketumbar lebihin , kunyit , lengkuas , jahe parut , gula garam , air air kelapa merebus ayam bumbu"
434af5032118424ca04acb23a393ccaa,Sayap Ayam Isi Daging By Dapoer Linggar,ayam,"sayap ayam , panci pengukus , rendamam , kaldu bubuk ayam , lada , isi , daging ayam giling , udang , minyak wijen , kecap ikan , kecap asin , gula pasir , blok kaldu , saos tiram , bawang putih , tapioka"
ec4021eef47a42a68f443476bd5e9324,Tongseng Ayam,ayam,"ayam potong , tomat potong , bonggol sawi putih potong , daun jeruk , daun salam , bawang bombai , batang daun pre , kecap , gula garam , bumbu halus , bawang merah , bawang putih , jahe , ketumbar , kemiri"
5bc79091b06347ab8e2790e61df9b4bf,Pangsit Rebus Isi Ayam Simple,ayam,"ayam giling ayam filet , kulit pangsit , bawang putih , btg daun bawang , merica bubuk , penyedap ayam , garam , kuah , air , garam , penyedap sapi , batang daun bawang , bawang putih , merica bubuk"
d8bedfdb8321426eb73a35aa12850eaa,Ayam Bakar Madu Sederhana Happy Call Ala Febs,ayam,"paha ayam utuh paha atas , jeruk nipis lemon , ketimun lalapan , bumbu halus , bawang putih , bawang merah , kemiri , ketumbar , jahe , laos , kunyit , bumbu tumis , minyak goreng , serah digeprek , daun salam , kecap manis , madu , garam , bumbu oles , margarin , madu , kecap manis"
138af966bc9c4476a751ad7f239b90c6,Ayam Saos Mentega Ala Mama Kina,ayam,"potong ayam sdh diungkep , tomat , daun bawang dg jarak , bamer tipis , bawang putih tipis , potong bawang bombai tipis , cabe merah serong , cabe ijo serong , mentega me , garam , gula , ladaku , penyedap me royco ayam , kecap manis , saos tiram"
78347953af7e4fcca1673cf1c1b36a0f,Ayam Bakar Bacem Manis,ayam,"ayam seplastik ditukang belanja , tempe , ungkep ayam , garam , air merendam habis masuk freezer , bumbu tumis , bawang merah , bawang putih , kemiri , tumbar , daun salam , gula pasir , gula jawa , kecap"
63dac36437724705b869a5b5255f008f,Ayam Ukep Bakar,ayam,"potong ayam ukep , bumbu oles , kecap manis merk bango , bawang putih haluskan , minyak goreng"
982d3e82353a4a48ba5e31f72bcfbdc4,Ayam Asam Manis,ayam,"potong ayam dada , potong , bawang putih halus , garam merica bubuk , saus asam manis , bawang bombai , potong memanjang , bawang putih , cincang halus , wortel , potong korek api , saus tomat , saus tiram , kecap manis , maizena , larutkan air , gula pasir , garam merica bubuk , air , minyak goreng menumis"
3c56f1eae84e4da9aa601ffc82e0e909,Bola Bola Ayam,ayam,"dada ayam fillet haluskan dgn blender , bawang putih halus , bawang merah halus , telur , merica bubuk , garam , royco , tepung sagu , daun bawang halus"
306ac53abae94ff5b6218b01c595ff64,Fillet Ayam Bumbu Caramel Ala Lila S Kitchen,ayam,"ayam bertulang potong , daging tipis , tepung maizena sbg baluran utk bwt ayam crispy , bawang putih + merica + garam dihaluskan blender , bawang merah , bawang putih , lombok segar blm lembek , serai b , daun jeruk b , kecap manis , gula merah diiris , garam , royco"
9c14ebb7934749e88a496dd23bc80751,Soto Ayam,ayam,"dada ayam , bumbu halus , bumbu soto instan , bawang putih , bawang merah , daun jeruk , merica [ wungkul bubuk ] , jahe , jinten , biji ketumbar , bumbu tumbuk kasar , daun salam , serai , laos '' , tomat hijau , air , royco sapi , gula pasir , daun bawang ``"
d1d798ce5f3442988041cc7e0df9dde9,Ayam Kecap Taoge,ayam,"daging ayam , toge , bawang putih , bawang merah , cabai , daun salam+daun jeruk , lengkuas , daun sletdri , kecap manis , minyak menumis , bumbu rèbus , bawang putih , ketumbar , garam , penyedap , serai , haluskan bumbu kecuali serai"
a3ff0e16789f4abaa23979aa8012bb1a,Cap Cay Ayam,ayam,"bawang putih , jahe , daum bawang , bawang bombai , potong dadu ayam , kol , wortel , brokoli , sawi , lada , saos tiram , kecap asin , minyak wijen , minyak goreng"
4eb678b24e7c4f43b4d3eb3287a2b78f,Chicken Katsu,ayam,"dada ayam tipis , tepung bumbu , tepung panir , saus , bawang putih cincang , minyak wijen , margarin , saos tomat , saos cabe , saos tiran , kecap manis , air , gula merica bubuk"
2ef8ff5df4944e2db9adc4128e3627f5,Crispy Chicken,ayam,"ayam potong rebus stengah matang garam + bawang putih , merica bubuk merk ladaku , garam , baking powder merk koepoe , royco ayam , tepung maizena terigu , tepung terigu maizena , minyak goreng , telur dimasukan mangkok campuran ayam"
032af5f1b88343179fc007f2df8760ba,Gulai Ayam,ayam,"ayam , kentang , kacang panjang , jahe , lengkuas , daun jeruk , daun salam , santan kental , serai , bumbu halus , bawang merah , bawang putih , kunyit , cabe rawit , kemiri"
a4743b9dc9c349ceb3f355195985dc37,Sayap Ayam ( Saus ) Margarin,ayam,"sayap ayam , bawang bombai , potong panjang , bawang putih , geprek cincang halus , dt saus tiram , kecap inggris , kecap manis , kecap asin , gula merica bubuk , margarin , air , rendaman ayam , air jeruk nipis , garam"
0cecda2e5f5343ee9bccb36d7c9435eb,Gule Nagka Kacang Pnjang Kepala Ayam Sadappppp,ayam,"nanka , kacang pnjang , kepala ayam , santan , gula , garam , peyedap , daun jeruk daun salam , bumbu , halus , bawang merah putih , kemiri jahe , kuyit , lengkuwas , ketumbar kemiri , merica , cabe keriting , serai"
36cefe9ac4544c648e20b1b6476621f7,Chicken Nugget,ayam,"dada ayam tulang , bawang putih , telor , tepung tapioka , garam , merica , tepung panko , tepung bumbu , air , minyak goreng"
7c043f6b78164c9ebaaa62e3ea801ca6,Opor Ayam Simple,ayam,"ayam , bumbu instan opor indofood , kunyit desaku kunyit , sunkara , air , gula pasir , minyak goreng , masako ayam"
36e89ff8297c4947971889fcc9793318,Semur Ayam Bumbu Merah,ayam,"ayam , kecap manis , bumbu halus , cabai merah , bawang merah , bawang putih , kemiri"
35389b493d4c4c5cb31c2fa29f25b74f,Semur Ayam,ayam,"ayam potong , rebus matang , tahu kotak , potong segitiga , kentang , potong , daun salam , serai , geprek , cengkeh , kayu manis , kaldu ayam bubuk , garam , merica , pala , kecap manis , kecap inggris , air kaldu ayam sisa rebusan ayam , air , bumbu halus , bawang merah , bawang putih , jahe , sangrai , kemiri , sangrai , ketumbar , sangrai"
7c36b25ec29b42b5b61c2a71034d4482,Ayam Crispy,ayam,"ayam potong , baluran ayam , putih telur , tepung terigu , tepung beras , garam , bawang putih powder , rendaman ayam , garam , merica , penyedap , micin , bawang putih parut , pala , kunyit , minyak"
0631d8cb72744939b9beda0c1c1f371f,Ayam Goreng Sambal Matah,ayam,"ayam kampung paha dada , bumbu ayam goreng royco , tahu , tempe , bawang putih , bawang merah , cabe rawit , lada garam gula , serai , jeruk nipis"
8fbe54e590ac4045965f82580f643ff2,Kalio Ayam Ala Diana S Kitchen,ayam,"ayam potong , kelapa tua parut , serai , daun kunyit , bbrp daun jeruk suka pake bnyk hihihii , haluskan , bawang merah , bawang putih , cabe merah keriting kl suka pedas , biji ketumbar , lengkuas , jahe kupas kulitnya , kunyit , asam kandis kl suka yaa moms , gula , garam , lada , cabe rawit utuh , ceker , atiampela , telur rebus"
ba601bb548fb40fb96d23558def1ad4c,Siomay Ayam Udang,ayam,"kulit siomay pangsit , daging ayam cincang , udang cincang , wortel , parut kasar , tepung sagu , tepung terigu , telur , kocok lepas , bawang putih , haluskan , lada , gula pasir , garam , kecap asin , minyak wijen"
